Year,mark,,yyyy,num
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2004,1,,,
2004,1,,,
2004,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2005,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2006,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
